,site,n,d18O,d2H,a,b,theta,area,intersect_area,perc overlap,koppen,clim
3043,isomap_0800101,18,-4.258020972,-24.86174831,1.984127006,27.28232949,-0.119610347,169.7866688,135.1057522,0.795738283,Csb,C
3044,isomap_0800101,18,-4.939797935,-29.16596071,1.912236446,26.20406617,-0.117691806,157.1676485,139.7511653,0.889185317,Csb,C
3045,isomap_0800101,18,-4.759247874,-29.56333425,2.466299971,35.36206275,-0.116098648,273.5492105,146.1003149,0.534091525,Csb,C
3046,isomap_0800101,18,-5.729168735,-36.60582211,2.289021819,29.76001756,-0.100181145,213.665701,133.2590623,0.623680177,Csb,C
3047,isomap_0800101,24,-4.626798011,-28.33691923,2.268792008,32.89897632,-0.125496401,234.1147296,146.1003149,0.624054348,Csb,C
3048,isomap_0800101,24,-5.389410936,-34.93148695,2.015131138,27.18406313,-0.108817979,171.8182909,132.6298456,0.771919247,Csb,C
3049,isomap_0800101,24,-4.771431673,-30.84986681,1.730884531,23.07514393,-0.102484627,125.2746824,118.076401,0.942540015,Csb,C
3050,isomap_0800101,24,-4.628313784,-27.33800522,1.847761314,25.70540957,-0.122185832,148.9779873,135.3509444,0.908529823,Csb,C
3051,isomap_0800101,24,-4.586658225,-26.91784452,1.527343908,24.86455398,-0.134722115,119.1155158,114.8901157,0.964526871,Csb,C
3052,isomap_0800101,24,-4.544523293,-27.00710354,1.808186809,28.43334526,-0.126951985,161.2590512,138.6172796,0.859593794,Csb,C
3053,isomap_0800101,24,-4.649061527,-27.85814038,1.952177717,26.6572079,-0.117333365,163.2249553,141.4055792,0.866323283,Csb,C
3054,isomap_0800101,24,-4.691145442,-28.42229155,1.803418576,23.82197062,-0.107300327,134.7493135,128.9383409,0.956875679,Csb,C
3055,isomap_0800101,24,-4.441344507,-25.75673407,1.711813089,19.12964928,-0.11639297,102.7104399,101.0056359,0.983401843,Csb,C
3056,isomap_0800101,24,-4.23662888,-24.49358592,1.734918589,16.56522226,-0.103793767,90.14230678,88.1263598,0.977635951,Csb,C
3057,isomap_0800101,30,-4.676001961,-28.41154008,2.014172249,28.09231329,-0.126110363,177.4743447,144.0292278,0.811549568,Csb,C
3058,isomap_0800101,30,-4.718589365,-28.72712268,2.080340375,31.28803026,-0.120337387,204.1571268,146.1003149,0.715626817,Csb,C
3059,isomap_0800101,30,-5.190566014,-33.12977717,2.046306517,30.00493124,-0.114901111,192.5821587,144.3576861,0.749590134,Csb,C
3060,isomap_0800101,30,-5.062853689,-31.49802454,1.900880859,30.52296603,-0.080972939,181.9841218,133.295575,0.732457171,Csb,C
3061,isomap_0800101,30,-5.120284573,-33.26644548,1.66713612,23.55679168,-0.10622946,123.1799967,117.619679,0.954860222,Csb,C
3062,isomap_0800101,30,-4.958710885,-31.03726345,2.162844551,30.99089767,-0.081947638,210.2376956,141.543632,0.673255248,Csb,C
3063,isomap_0800101,30,-5.135213194,-32.42781591,2.067624678,30.86718123,-0.084815742,200.1795391,138.7106049,0.692930984,Csb,C
3064,isomap_0800101,30,-4.897497841,-31.42968217,1.944353187,25.22190121,-0.081536381,153.8169693,124.5630059,0.80981316,Csb,C
3065,isomap_0800101,30,-4.840882076,-30.41604606,2.139561937,32.61643116,-0.085352805,218.8834372,145.1067244,0.662940633,Csb,C
3066,isomap_0800101,30,-4.752638019,-28.87602662,2.216898873,30.12205414,-0.085007201,209.4510947,143.3831354,0.684566178,Csb,C
3067,isomap_0800101,36,-4.872335891,-29.92882412,1.976968855,31.10051085,-0.118640491,192.849979,146.1003149,0.757585329,Csb,C
3068,isomap_0800101,36,-5.092114261,-32.34970795,1.800427808,26.33820855,-0.110769571,148.7354538,135.8016719,0.913041702,Csb,C
3069,isomap_0800101,36,-4.919412178,-31.3196643,1.953759557,29.50506071,-0.117845214,180.8088659,145.5350081,0.804910796,Csb,C
3070,isomap_0800101,36,-4.760479605,-28.94240422,2.232506089,32.04732992,-0.0954947,224.4074503,146.1003149,0.651049306,Csb,C
3071,isomap_0800101,36,-4.977188249,-31.03759345,2.026688206,30.24947766,-0.119046455,192.2902411,146.1003149,0.759790585,Csb,C
3072,isomap_0800101,36,-4.536643957,-27.23408775,1.859264033,27.99039144,-0.126328284,163.2304139,140.0718735,0.858123619,Csb,C
3073,isomap_0800101,36,-4.88346802,-30.50169625,1.978724772,29.86305288,-0.087370804,185.3405771,139.7547209,0.754042763,Csb,C
3074,isomap_0800101,36,-4.501208552,-27.16976105,1.915167151,27.34999086,-0.121734211,164.2920346,140.7973532,0.856994397,Csb,C
3075,isomap_0800101,36,-5.095584829,-32.3906345,2.295835824,28.03550225,-0.113768864,201.8840136,142.6097249,0.706394342,Csb,C
3076,isomap_0800101,36,-4.94090541,-30.45163941,2.059751943,29.81851921,-0.088012396,192.64272,141.4015014,0.734009058,Csb,C
3077,isomap_0800101,48,-4.796429922,-29.83945544,2.221045828,31.16940973,-0.10048944,217.1395449,146.1003149,0.672840661,Csb,C
3078,isomap_0800101,48,-4.741964843,-29.12211038,1.908223883,26.87386749,-0.091883392,160.8461468,135.0104402,0.83937628,Csb,C
3079,isomap_0800101,48,-4.790156359,-29.21116188,1.932545934,27.26024371,-0.092257781,165.2389475,136.7871369,0.827814138,Csb,C
3080,isomap_0800101,48,-4.957632811,-31.56552771,1.697621376,27.05503673,-0.117883021,144.0590908,136.5664217,0.947988918,Csb,C
3081,isomap_0800101,48,-5.002607606,-31.98088637,1.839000217,28.40657756,-0.09111255,163.8523541,134.9716998,0.823739766,Csb,C
3082,isomap_0800101,48,-5.008348888,-31.75479268,1.976695683,27.74766137,-0.108077681,172.0359193,142.327087,0.827310294,Csb,C
3083,isomap_0800101,48,-4.399425438,-26.13427318,1.728508018,25.23982994,-0.123644508,136.8391374,129.2294375,0.944389448,Csb,C
3084,isomap_0800101,48,-4.571867527,-27.74616746,1.679330052,25.74465319,-0.125888665,135.6047943,130.4571429,0.962039311,Csb,C
3085,isomap_0800101,48,-4.827416591,-30.16413641,1.855475772,26.51348484,-0.090014459,154.3032303,131.4046657,0.851600225,Csb,C
3086,isomap_0800101,48,-5.023331332,-31.73984426,2.113946903,28.58369304,-0.102007432,189.5243475,143.3132102,0.756173083,Csb,C
3087,isomap_0800101,60,-4.894331022,-30.62157658,1.738692405,26.365086,-0.096009965,143.7816359,131.1104114,0.911871746,Csb,C
3088,isomap_0800101,60,-5.021015674,-31.81496244,1.768859933,26.12104946,-0.09343243,144.9225936,128.9658657,0.889894823,Csb,C
3089,isomap_0800101,60,-5.107894321,-32.62110587,1.970046046,29.30789754,-0.101667744,181.0981258,142.0014323,0.784113208,Csb,C
3090,isomap_0800101,60,-4.547279709,-27.11646164,1.617415718,29.34560668,-0.128989415,148.8736912,133.28395,0.895282093,Csb,C
3091,isomap_0800101,60,-4.728187799,-28.92116604,2.036505904,29.3970681,-0.104687479,187.7770879,146.1003149,0.778051873,Csb,C
3092,isomap_0800101,60,-4.857209263,-30.35318889,1.845385584,25.89027162,-0.094195732,149.8569014,131.9600517,0.880573737,Csb,C
3093,isomap_0800101,60,-5.076847545,-32.20335953,1.905230219,28.49217769,-0.096997646,170.2648879,139.1117674,0.817031445,Csb,C
3094,isomap_0800101,60,-4.733964999,-29.29337834,2.009836436,29.31529623,-0.106515925,184.8024967,146.1003149,0.790575439,Csb,C
3095,isomap_0800101,60,-5.064482569,-32.15370205,1.867941053,26.87549191,-0.096996105,157.4603888,135.3645137,0.859673438,Csb,C
3096,isomap_0800101,60,-4.708862578,-29.41457898,1.988435778,29.21937366,-0.10619024,182.2364912,146.1003149,0.801707243,Csb,C
3097,isomap_0800101,72,-4.860824689,-30.57785266,1.901259605,28.4574143,-0.104489072,169.7027533,144.9524107,0.854154737,Csb,C
3098,isomap_0800101,72,-4.639054377,-28.59481766,1.914084784,28.57301584,-0.105568522,171.5411182,144.7503647,0.843823138,Csb,C
3099,isomap_0800101,72,-4.730559957,-28.74858444,1.627937975,28.87562586,-0.126910995,147.4422225,135.8033916,0.921061751,Csb,C
3100,isomap_0800101,72,-4.850479918,-30.10409956,1.549557186,26.41870637,-0.120327255,128.4020657,128.2829338,0.999072196,Csb,C
3101,isomap_0800101,72,-4.600580591,-27.90233203,1.766668646,29.18643496,-0.116152395,161.729192,145.8847887,0.902031271,Csb,C
3102,isomap_0800101,72,-4.602596052,-27.2341242,1.577496479,28.03632336,-0.127911939,138.7210547,129.4747696,0.933346202,Csb,C
3103,isomap_0800101,72,-4.605149791,-27.57465893,1.537408472,27.30227248,-0.129528534,131.655942,125.1678957,0.950719685,Csb,C
3104,isomap_0800101,72,-4.746463089,-28.86199505,1.634853156,29.26927116,-0.126474576,150.0865617,137.0951862,0.913440781,Csb,C
3105,isomap_0800101,72,-4.841993702,-29.92852281,1.761567142,26.56706437,-0.116345519,146.7896409,142.0797728,0.967914166,Csb,C
3106,isomap_0800101,72,-5.011345347,-31.51153578,1.84983982,28.10207447,-0.103020774,163.0513817,141.1293399,0.865551328,Csb,C
3107,isomap_0800101,84,-4.950875282,-31.18029199,1.90592578,27.97692119,-0.101431171,167.247199,142.0736944,0.849483251,Csb,C
3108,isomap_0800101,84,-4.679428745,-28.5885003,1.835016905,27.86254295,-0.108313262,160.3664491,144.4496519,0.900747336,Csb,C
3109,isomap_0800101,84,-4.733100325,-28.95445369,1.857899102,27.74687691,-0.110472916,161.6919865,145.5392037,0.900101526,Csb,C
3110,isomap_0800101,84,-4.846542554,-29.66357217,1.511632608,25.87957611,-0.122224557,122.7028732,122.662541,0.999671302,Csb,C
3111,isomap_0800101,84,-4.486123681,-28.83344284,1.62750081,29.22218246,-0.125761992,149.1714169,133.3005826,0.893606733,Csb,C
3112,isomap_0800101,84,-4.690586719,-28.43775022,1.823922687,28.49358261,-0.111180852,163.0064578,145.8818888,0.894945457,Csb,C
3113,isomap_0800101,84,-4.614047979,-27.62523539,1.5846253,27.18745337,-0.128192322,135.1289354,128.5122782,0.95103449,Csb,C
3114,isomap_0800101,84,-4.64044865,-28.48052849,1.86589345,27.90480611,-0.108617087,163.3116298,144.2919668,0.883537608,Csb,C
3115,isomap_0800101,84,-4.721088977,-28.73750296,1.833083749,27.59583053,-0.110492522,158.6634473,144.9526673,0.913585768,Csb,C
3116,isomap_0800101,84,-4.68974484,-28.51019166,1.842822976,27.59186576,-0.109318778,159.4836102,144.3160854,0.904896028,Csb,C
3117,isomap_0800101,96,-4.875145458,-30.27515971,1.788922961,28.13072165,-0.108893279,157.8424355,144.84534,0.917657787,Csb,C
3118,isomap_0800101,96,-4.67834065,-28.3561279,1.744799426,27.46538193,-0.111378858,150.3084065,143.3251944,0.953540775,Csb,C
3119,isomap_0800101,96,-4.680463359,-28.14643466,1.812248252,28.98097533,-0.116167217,164.7339764,145.690242,0.884397045,Csb,C
3120,isomap_0800101,96,-4.698028218,-28.61080569,1.782596076,26.88737307,-0.110077343,150.332968,142.5656171,0.948332351,Csb,C
3121,isomap_0800101,96,-4.754247414,-29.09982051,1.612748647,27.219844,-0.123623484,137.6907053,134.1295481,0.974136546,Csb,C
3122,isomap_0800101,96,-4.903710894,-30.63310377,1.832839252,28.38674039,-0.111058328,163.1894506,145.4644493,0.891383902,Csb,C
3123,isomap_0800101,96,-4.792956526,-29.59260991,1.76523247,26.90176812,-0.110263689,148.9478233,142.9758906,0.959905874,Csb,C
3124,isomap_0800101,96,-4.861010613,-30.39947626,1.900005231,28.60472065,-0.110796376,170.4690707,146.0819334,0.856940985,Csb,C
3125,isomap_0800101,96,-4.825878242,-29.78910968,1.813526866,27.21551555,-0.110300832,154.8079954,144.4633624,0.933177657,Csb,C
3126,isomap_0800101,96,-4.883750382,-30.46354239,1.850897256,28.4842325,-0.111015414,165.3634199,145.8662362,0.882094942,Csb,C
3127,isomap_0800101,108,-4.664518224,-28.36480336,1.808743286,28.63286346,-0.114042043,162.4399619,146.0554576,0.899135015,Csb,C
3128,isomap_0800101,108,-4.856534447,-30.08980974,1.77018484,28.36828347,-0.112687827,157.507936,146.0998165,0.927571145,Csb,C
3129,isomap_0800101,108,-4.817783278,-29.61828941,1.740678348,27.25433376,-0.116449713,148.8012075,144.5028849,0.971113658,Csb,C
3130,isomap_0800101,108,-4.793893952,-29.26199784,1.852356187,28.81003768,-0.113274968,167.3868211,146.1003149,0.872830453,Csb,C
3131,isomap_0800101,108,-4.842693852,-29.82989867,1.711032766,27.08640191,-0.109828454,145.3653566,141.9905119,0.976783707,Csb,C
3132,isomap_0800101,108,-4.822042358,-30.016791,1.732984035,27.71856482,-0.113516106,150.666334,145.2508238,0.964056268,Csb,C
3133,isomap_0800101,108,-4.817007362,-29.76459523,1.765766862,26.7762958,-0.110166239,148.2984819,142.4283498,0.960416776,Csb,C
3134,isomap_0800101,108,-4.84047457,-30.07532608,1.771693576,28.43947062,-0.111943209,158.0378958,146.1003149,0.924463808,Csb,C
3135,isomap_0800101,108,-4.874515797,-30.11520602,1.730320226,27.09481193,-0.108780082,147.0498357,141.696672,0.963596262,Csb,C
3136,isomap_0800101,108,-4.844963942,-30.09514236,1.76485538,27.39332347,-0.111108504,151.6376122,144.392358,0.95221994,Csb,C
3137,isomap_0800101,120,-4.801254003,-29.6499575,1.701175464,27.9120303,-0.11331582,148.9339464,146.0962775,0.980946796,Csb,C
3138,isomap_0800101,120,-4.9279508,-29.70385008,1.739993744,27.78952766,-0.114671457,151.6631109,142.4998556,0.939581516,Csb,C
3139,isomap_0800101,120,-4.822142535,-29.77745342,1.711266596,27.43863036,-0.112885289,147.2763344,144.9265889,0.984045329,Csb,C
3140,isomap_0800101,120,-4.810609959,-29.64472773,1.665672592,26.47414233,-0.111111698,138.3129458,138.2729522,0.999710847,Csb,C
3141,isomap_0800101,120,-4.802437016,-29.52991219,1.720291548,28.46614425,-0.113352738,153.5968297,146.1003149,0.951193558,Csb,C
3142,isomap_0800101,120,-4.791627439,-29.51464008,1.712591089,27.67131251,-0.112483552,148.6398059,145.7082077,0.980277166,Csb,C
3143,isomap_0800101,120,-4.819516313,-29.81501035,1.718679616,27.43799429,-0.114666766,147.9106081,144.9769627,0.980166091,Csb,C
3144,isomap_0800101,120,-4.82870757,-29.7052409,1.740790205,28.0770845,-0.114514822,153.3028853,146.1003149,0.953017385,Csb,C
3145,isomap_0800101,120,-4.840757915,-29.74368967,1.756800616,28.22713213,-0.112961466,155.5396267,146.1003149,0.939312496,Csb,C
3146,isomap_0800101,120,-4.851849128,-29.95238955,1.777960015,28.02420335,-0.114141287,156.2813722,146.0231918,0.934360825,Csb,C
3147,isomap_0802301,0,-5.217384615,-29.75484615,1.227567637,31.34750631,-0.130162747,nan,nan,nan,Cfb,C
3148,isomap_0802301,130,-5.209046862,-29.74646678,1.574910403,26.00718345,-0.122889861,128.4697888,nan,1,Cfb,C
3149,isomap_0802301,18,-5.415109137,-32.67440595,2.177521818,31.70704557,-0.12638198,216.5558879,128.4697888,0.593240803,Cfb,C
3150,isomap_0802301,18,-5.096263528,-29.48980616,2.026126965,26.54226068,-0.117239807,168.6775219,128.4079457,0.761262936,Cfb,C
3151,isomap_0802301,18,-6.18717283,-33.68250214,2.429343929,35.13037193,-0.105075054,267.6843807,127.0496321,0.474624749,Cfb,C
3152,isomap_0802301,18,-5.413426259,-30.6832185,2.342725128,27.95349238,-0.107421613,205.4046554,128.3868089,0.625043326,Cfb,C
3153,isomap_0802301,18,-5.297534099,-28.69158089,1.967029219,26.73621999,-0.12856522,164.9540549,126.6356491,0.767702553,Cfb,C
3154,isomap_0802301,18,-5.769996607,-35.42708101,2.130507419,29.7547817,-0.100243868,198.8347679,123.3408524,0.620318336,Cfb,C
3155,isomap_0802301,18,-4.937560965,-29.80144646,1.660719534,28.29940717,-0.129636488,147.409612,120.6743555,0.818632882,Cfb,C
3156,isomap_0802301,18,-5.917562684,-36.46734429,2.148917024,31.64670947,-0.105177692,213.3048947,125.3861185,0.587825791,Cfb,C
3157,isomap_0802301,18,-5.415041408,-33.42716234,2.252479829,32.51237974,-0.108641922,229.700379,128.4697888,0.55929289,Cfb,C
3158,isomap_0802301,18,-4.554955032,-24.94068149,1.785177545,24.15412971,-0.127161966,135.2463079,113.0540462,0.835912255,Cfb,C
3159,isomap_0802301,24,-5.571392646,-32.81398977,2.167515382,33.07838438,-0.100446865,224.8844112,128.4697888,0.571270317,Cfb,C
3160,isomap_0802301,24,-5.332898417,-29.55299554,1.946252931,25.27451299,-0.117173657,154.2884358,126.3282943,0.818780057,Cfb,C
3161,isomap_0802301,24,-5.156617054,-29.33084567,2.14597978,32.58494803,-0.110935327,219.3283316,128.4697888,0.585741878,Cfb,C
3162,isomap_0802301,24,-5.570091096,-34.11279159,1.978358455,30.40911208,-0.109978992,188.6952806,128.1094397,0.678922331,Cfb,C
3163,isomap_0802301,24,-4.877140316,-27.00389083,1.763696774,27.20399371,-0.125152012,150.490584,125.7973592,0.835915151,Cfb,C
3164,isomap_0802301,24,-4.797752324,-26.95337021,1.859328726,27.39121621,-0.131289064,159.7422726,126.0989629,0.789390064,Cfb,C
3165,isomap_0802301,24,-4.824181682,-26.64903767,1.816767747,26.73650372,-0.126717461,152.3549294,124.2051802,0.815235718,Cfb,C
3166,isomap_0802301,24,-5.326639728,-30.95786667,1.95105479,27.5621216,-0.112827693,168.6681279,128.3294101,0.760839713,Cfb,C
3167,isomap_0802301,24,-5.352646038,-29.87499456,1.502080259,23.00672726,-0.122302093,108.3926828,107.402983,0.990869312,Cfb,C
3168,isomap_0802301,24,-5.590670824,-33.41608272,2.278573145,33.77053763,-0.105711876,241.3528249,128.4697888,0.532290388,Cfb,C
3169,isomap_0802301,30,-5.654340265,-33.60163609,2.065267549,33.05376558,-0.10724638,214.1163559,128.4697888,0.599999884,Cfb,C
3170,isomap_0802301,30,-5.295204877,-32.00495434,2.086847541,33.39584903,-0.108762345,218.5927438,128.4697888,0.587712961,Cfb,C
3171,isomap_0802301,30,-5.365233042,-31.64097271,2.017526091,32.83427262,-0.104241851,207.7779095,128.4697888,0.618303404,Cfb,C
3172,isomap_0802301,30,-5.085906555,-28.39856734,1.874712324,27.14034733,-0.11618893,159.5884828,128.1309149,0.80288322,Cfb,C
3173,isomap_0802301,30,-5.258913805,-29.09352966,1.564556724,22.82925938,-0.126106222,112.0304455,109.257665,0.975249759,Cfb,C
3174,isomap_0802301,30,-4.616715376,-25.62242899,1.598881095,25.00838944,-0.132253706,125.4161918,113.0132649,0.901105856,Cfb,C
3175,isomap_0802301,30,-5.152745468,-29.75268784,1.886750523,28.38602964,-0.134195587,167.9852005,128.4697888,0.764768494,Cfb,C
3176,isomap_0802301,30,-4.95994355,-26.9283698,1.62575484,23.3964594,-0.135147838,119.3042515,111.6607821,0.935932968,Cfb,C
3177,isomap_0802301,30,-5.227062212,-30.51105654,1.854080293,28.87176083,-0.13051804,167.9011745,128.4697888,0.765151222,Cfb,C
3178,isomap_0802301,30,-5.576646767,-32.17433519,1.890182971,30.207757,-0.111226013,179.0909713,127.868271,0.713985022,Cfb,C
3179,isomap_0802301,36,-5.658133693,-33.7086992,2.045014468,31.6552252,-0.106578948,203.045288,128.1779899,0.631277835,Cfb,C
3180,isomap_0802301,36,-5.100876566,-28.62979079,1.583875148,23.4815354,-0.119578777,116.6543282,115.3843508,0.989113328,Cfb,C
3181,isomap_0802301,36,-5.098702662,-29.15769114,1.649945229,25.40753621,-0.126528049,131.4877844,125.6826936,0.955850721,Cfb,C
3182,isomap_0802301,36,-5.092386569,-27.81537445,1.693061027,23.34430271,-0.118078061,123.9667487,115.6660201,0.933040685,Cfb,C
3183,isomap_0802301,36,-4.950270163,-27.86322564,1.771631749,26.30111638,-0.13058563,146.1501531,125.3520686,0.857693721,Cfb,C
3184,isomap_0802301,36,-5.290522095,-29.98416647,1.701182829,24.97056403,-0.119263205,133.2387521,124.8945903,0.937374363,Cfb,C
3185,isomap_0802301,36,-5.485264669,-32.51805826,1.944114913,31.75366506,-0.109455063,193.6273792,128.4697888,0.663489788,Cfb,C
3186,isomap_0802301,36,-5.456195979,-32.62725854,1.62588632,27.59793043,-0.112304553,140.7406896,123.3363418,0.876337483,Cfb,C
3187,isomap_0802301,36,-5.059187511,-28.94461265,1.66702395,25.47797901,-0.12646726,133.2164354,125.8464805,0.944676834,Cfb,C
3188,isomap_0802301,36,-4.849749252,-27.14778911,1.628182061,24.34662944,-0.134157697,124.3349653,116.0265869,0.933177458,Cfb,C
3189,isomap_0802301,48,-5.346124187,-31.55152899,1.715529213,30.07866724,-0.111256878,161.8486019,128.4697888,0.793765206,Cfb,C
3190,isomap_0802301,48,-4.952330781,-28.150166,1.510365109,24.5417123,-0.130113035,116.262639,113.179465,0.973480956,Cfb,C
3191,isomap_0802301,48,-5.394414782,-31.50103339,1.862511132,30.37580965,-0.110273799,177.4510146,128.4697888,0.723973256,Cfb,C
3192,isomap_0802301,48,-5.033895496,-28.3985698,3.176956197,24.57942745,-0.127505873,244.926378,125.4166301,0.512058485,Cfb,C
3193,isomap_0802301,48,-5.026122175,-28.17568101,1.645318375,24.23707923,-0.124363443,125.0785043,120.6673209,0.964732682,Cfb,C
3194,isomap_0802301,48,-5.000147896,-28.35048214,1.621702259,24.84952431,-0.132080871,126.3980945,119.9005194,0.948594358,Cfb,C
3195,isomap_0802301,48,-5.218837804,-29.23502839,1.773145139,28.6870086,-0.116402925,159.5448416,128.4697888,0.805226841,Cfb,C
3196,isomap_0802301,48,-5.214512305,-29.23306614,1.508138147,24.94341127,-0.131840154,117.9911653,115.9998081,0.983122828,Cfb,C
3197,isomap_0802301,48,-5.478660415,-31.9908295,1.896379158,30.37013834,-0.11021526,180.64426,128.4697727,0.711175504,Cfb,C
3198,isomap_0802301,48,-5.201445369,-29.41787925,1.675190015,25.24562079,-0.122842439,132.6484314,126.2906291,0.952070279,Cfb,C
3199,isomap_0802301,60,-5.432544114,-31.61508504,1.682072277,28.91587736,-0.115037048,152.5571213,127.7189929,0.837188011,Cfb,C
3200,isomap_0802301,60,-5.116646114,-29.23275313,1.574124644,26.16440938,-0.125736464,129.1816386,126.1887325,0.9768318,Cfb,C
3201,isomap_0802301,60,-5.122166988,-29.26157515,1.668245745,25.70243154,-0.123245221,134.4891735,127.3206198,0.946697912,Cfb,C
3202,isomap_0802301,60,-5.178859427,-28.99842409,1.646889336,25.83701518,-0.115042197,133.4624275,124.5601121,0.933297216,Cfb,C
3203,isomap_0802301,60,-5.057557972,-28.3793081,1.615042125,24.85227241,-0.129529255,125.8929332,121.057893,0.96159403,Cfb,C
3204,isomap_0802301,60,-5.185451594,-29.65732214,1.73321076,26.42074631,-0.12362544,143.6310495,128.4697888,0.894443014,Cfb,C
3205,isomap_0802301,60,-5.258153347,-30.05724766,1.71247952,26.28625877,-0.11749301,141.1907722,127.8860722,0.905767922,Cfb,C
3206,isomap_0802301,60,-5.107175872,-28.7721994,1.603855703,25.09958289,-0.128679299,126.2655622,122.4027723,0.969407416,Cfb,C
3207,isomap_0802301,60,-5.067635559,-28.56756932,1.517891226,24.26482694,-0.133386579,115.5232927,113.5143382,0.982609962,Cfb,C
3208,isomap_0802301,60,-5.40355229,-30.82540668,1.643359556,26.27002368,-0.115189992,135.4082488,124.0152896,0.915862148,Cfb,C
3209,isomap_0802301,72,-5.105743559,-29.13895487,1.607486978,26.39509664,-0.126094949,133.0833111,127.6841006,0.959429846,Cfb,C
3210,isomap_0802301,72,-5.066764166,-28.53366777,1.732985911,24.46636624,-0.127627477,132.9895762,122.6772083,0.922457322,Cfb,C
3211,isomap_0802301,72,-5.36928603,-31.15233636,1.666704699,27.72604251,-0.114618629,144.9430137,127.0638602,0.876647015,Cfb,C
3212,isomap_0802301,72,-5.416735429,-31.32173167,1.707798876,27.95275321,-0.11651355,149.7316311,127.6585233,0.852582199,Cfb,C
3213,isomap_0802301,72,-5.331445468,-30.51378092,1.619828515,27.18840883,-0.114511688,138.1354843,125.8497518,0.911060272,Cfb,C
3214,isomap_0802301,72,-5.084071537,-28.83902746,1.456294233,23.63219164,-0.133351451,107.9453262,107.3896664,0.994852396,Cfb,C
3215,isomap_0802301,72,-5.224241017,-29.79599006,1.657901332,27.73552099,-0.118579405,144.2270266,128.4697888,0.890746983,Cfb,C
3216,isomap_0802301,72,-5.228229948,-29.71843701,1.580485216,25.79573769,-0.120275845,127.8767969,126.1555208,0.986539574,Cfb,C
3217,isomap_0802301,72,-5.05387585,-28.14037337,1.870010562,24.00259787,-0.121576336,140.784299,121.9737587,0.866387513,Cfb,C
3218,isomap_0802301,72,-5.333571032,-30.60026752,1.630304139,27.30835119,-0.113454675,139.6416575,125.8148178,0.900983418,Cfb,C
3219,isomap_0802301,84,-5.381559983,-30.74343361,1.583084747,26.7318229,-0.117880214,132.7343711,124.7078605,0.939529524,Cfb,C
3220,isomap_0802301,84,-5.120674116,-28.61607773,1.524401479,24.12641914,-0.130158238,115.3569673,114.7878396,0.995066378,Cfb,C
3221,isomap_0802301,84,-5.367400078,-30.69772762,1.586454382,26.93988903,-0.119065069,134.0522825,125.8131461,0.938537888,Cfb,C
3222,isomap_0802301,84,-5.384643265,-30.65637945,1.696861417,26.79163789,-0.116631424,142.5927081,126.4050483,0.886476244,Cfb,C
3223,isomap_0802301,84,-5.102453593,-29.53943722,1.580296177,25.65540951,-0.124628299,127.1658521,123.3675088,0.970130792,Cfb,C
3224,isomap_0802301,84,-5.173958496,-29.79828905,1.57600868,25.79624116,-0.124126703,127.5167935,125.7368707,0.98604166,Cfb,C
3225,isomap_0802301,84,-5.277133174,-30.51437112,1.586504069,26.75138821,-0.122327257,133.1185061,127.8431173,0.960370733,Cfb,C
3226,isomap_0802301,84,-5.242072576,-30.06489148,1.596137508,27.10460809,-0.122337342,135.6957201,128.4697888,0.946749011,Cfb,C
3227,isomap_0802301,84,-5.052341296,-28.21253255,1.472396787,23.3815872,-0.130479526,107.9821215,107.9711168,0.999898088,Cfb,C
3228,isomap_0802301,84,-5.266639915,-30.29261318,1.58074906,27.51891723,-0.118915156,136.4415305,127.805909,0.936708263,Cfb,C
3229,isomap_0802301,96,-5.185686555,-29.43843913,1.539266365,24.84373727,-0.124817516,119.9454524,119.9454524,1,Cfb,C
3230,isomap_0802301,96,-5.260257536,-29.95334202,1.633193143,25.91763569,-0.116013314,132.7651747,125.3912978,0.944459254,Cfb,C
3231,isomap_0802301,96,-5.194114141,-29.71348026,1.535790885,25.36820313,-0.123791202,122.2006439,122.2006439,1,Cfb,C
3232,isomap_0802301,96,-5.309436095,-30.70510769,1.654124755,27.45162425,-0.117779415,142.4252523,128.2363663,0.900376613,Cfb,C
3233,isomap_0802301,96,-5.237431607,-29.7277064,1.552673244,25.91298739,-0.1190156,126.1969025,124.3612903,0.98545438,Cfb,C
3234,isomap_0802301,96,-5.252530016,-30.27362213,1.571237494,27.1549777,-0.119441769,133.8270855,127.3999628,0.951974425,Cfb,C
3235,isomap_0802301,96,-5.2527502,-30.17459962,1.677838669,27.60695569,-0.120035753,145.2851198,128.4697888,0.884259785,Cfb,C
3236,isomap_0802301,96,-5.214745471,-30.26688069,1.570013877,27.24665021,-0.123217428,134.1737437,126.4941319,0.942763677,Cfb,C
3237,isomap_0802301,96,-5.232145887,-30.23382941,1.612064331,27.63228914,-0.121807886,139.7172684,128.4696068,0.919496984,Cfb,C
3238,isomap_0802301,96,-5.242974952,-30.26195641,1.595186104,26.60814359,-0.120805948,133.1309225,128.2131797,0.963060852,Cfb,C
3239,isomap_0802301,108,-5.288322934,-30.50128384,1.567738952,26.92133861,-0.122843026,132.3801041,127.7253208,0.964837743,Cfb,C
3240,isomap_0802301,108,-5.215268145,-29.5013735,1.46899116,24.93332033,-0.12362351,114.8817272,114.8817272,1,Cfb,C
3241,isomap_0802301,108,-5.131883091,-28.75384868,1.500067896,25.12663342,-0.125501906,118.2218569,118.1146193,0.999092912,Cfb,C
